Data,Hospital,Acronim,Grup_Edat,Genere,Infeccions,Risc_Contagi_Calc
2025-02-04,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,3.96
2025-02-04,Hospital Arnau de Vilanova,HAV,0-14,Home,1,3.96
2025-02-04,Hospital Arnau de Vilanova,HAV,15-44,Dona,1,3.96
2025-02-04,Hospital Arnau de Vilanova,HAV,15-44,Home,1,3.96
2025-02-04,Hospital Arnau de Vilanova,HAV,45-64,Dona,2,3.96
2025-02-04,Hospital Arnau de Vilanova,HAV,45-64,Home,1,3.96
2025-02-04,Hospital Arnau de Vilanova,HAV,65+,Dona,3,3.96
2025-02-04,Hospital Arnau de Vilanova,HAV,65+,Home,7,3.96
2025-02-04,Hospital Josep Trueta,HJT,0-14,Dona,1,9.74
2025-02-04,Hospital Josep Trueta,HJT,0-14,Home,2,9.74
2025-02-04,Hospital Josep Trueta,HJT,15-44,Dona,3,9.74
2025-02-04,Hospital Josep Trueta,HJT,15-44,Home,2,9.74
2025-02-04,Hospital Josep Trueta,HJT,45-64,Dona,2,9.74
2025-02-04,Hospital Josep Trueta,HJT,45-64,Home,2,9.74
2025-02-04,Hospital Josep Trueta,HJT,65+,Dona,3,9.74
2025-02-04,Hospital Josep Trueta,HJT,65+,Home,4,9.74
2025-02-05,Hospital Vall d'Hebron,HVD,0-14,Dona,1,0.0
2025-02-05,Hospital Vall d'Hebron,HVD,0-14,Home,1,0.0
2025-02-05,Hospital Vall d'Hebron,HVD,15-44,Dona,3,0.0
2025-02-05,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-05,Hospital Vall d'Hebron,HVD,45-64,Dona,2,0.0
2025-02-05,Hospital Vall d'Hebron,HVD,45-64,Home,3,0.0
2025-02-05,Hospital Vall d'Hebron,HVD,65+,Dona,5,0.0
2025-02-05,Hospital Vall d'Hebron,HVD,65+,Home,3,0.0
2025-02-05,Hospital Clínic,HC,0-14,Dona,0,0.0
2025-02-05,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-05,Hospital Clínic,HC,15-44,Dona,4,0.0
2025-02-05,Hospital Clínic,HC,15-44,Home,3,0.0
2025-02-05,Hospital Clínic,HC,45-64,Dona,3,0.0
2025-02-05,Hospital Clínic,HC,45-64,Home,2,0.0
2025-02-05,Hospital Clínic,HC,65+,Dona,4,0.0
2025-02-05,Hospital Clínic,HC,65+,Home,5,0.0
2025-02-05,Hospital Sant Pau,HSP,0-14,Dona,0,0.01
2025-02-05,Hospital Sant Pau,HSP,0-14,Home,2,0.01
2025-02-05,Hospital Sant Pau,HSP,15-44,Dona,1,0.01
2025-02-05,Hospital Sant Pau,HSP,15-44,Home,0,0.01
2025-02-05,Hospital Sant Pau,HSP,45-64,Dona,0,0.01
2025-02-05,Hospital Sant Pau,HSP,45-64,Home,1,0.01
2025-02-05,Hospital Sant Pau,HSP,65+,Dona,4,0.01
2025-02-05,Hospital Sant Pau,HSP,65+,Home,4,0.01
2025-02-05,Hospital Bellvitge,HB,0-14,Dona,0,0.12
2025-02-05,Hospital Bellvitge,HB,0-14,Home,0,0.12
2025-02-05,Hospital Bellvitge,HB,15-44,Dona,0,0.12
2025-02-05,Hospital Bellvitge,HB,15-44,Home,0,0.12
2025-02-05,Hospital Bellvitge,HB,45-64,Dona,1,0.12
2025-02-05,Hospital Bellvitge,HB,45-64,Home,0,0.12
2025-02-05,Hospital Bellvitge,HB,65+,Dona,2,0.12
2025-02-05,Hospital Bellvitge,HB,65+,Home,2,0.12
2025-02-05,Hospital Can Ruti,HCR,0-14,Dona,2,0.68
2025-02-05,Hospital Can Ruti,HCR,0-14,Home,4,0.68
2025-02-05,Hospital Can Ruti,HCR,15-44,Dona,1,0.68
2025-02-05,Hospital Can Ruti,HCR,15-44,Home,0,0.68
2025-02-05,Hospital Can Ruti,HCR,45-64,Dona,2,0.68
2025-02-05,Hospital Can Ruti,HCR,45-64,Home,0,0.68
2025-02-05,Hospital Can Ruti,HCR,65+,Dona,5,0.68
2025-02-05,Hospital Can Ruti,HCR,65+,Home,5,0.68
2025-02-05,Hospital Arnau de Vilanova,HAV,0-14,Dona,1,2.71
2025-02-05,Hospital Arnau de Vilanova,HAV,0-14,Home,0,2.71
2025-02-05,Hospital Arnau de Vilanova,HAV,15-44,Dona,1,2.71
2025-02-05,Hospital Arnau de Vilanova,HAV,15-44,Home,2,2.71
2025-02-05,Hospital Arnau de Vilanova,HAV,45-64,Dona,2,2.71
2025-02-05,Hospital Arnau de Vilanova,HAV,45-64,Home,0,2.71
2025-02-05,Hospital Arnau de Vilanova,HAV,65+,Dona,1,2.71
2025-02-05,Hospital Arnau de Vilanova,HAV,65+,Home,1,2.71
2025-02-05,Hospital Josep Trueta,HJT,0-14,Dona,1,7.51
2025-02-05,Hospital Josep Trueta,HJT,0-14,Home,0,7.51
2025-02-05,Hospital Josep Trueta,HJT,15-44,Dona,4,7.51
2025-02-05,Hospital Josep Trueta,HJT,15-44,Home,1,7.51
2025-02-05,Hospital Josep Trueta,HJT,45-64,Dona,7,7.51
2025-02-05,Hospital Josep Trueta,HJT,45-64,Home,4,7.51
2025-02-05,Hospital Josep Trueta,HJT,65+,Dona,5,7.51
2025-02-05,Hospital Josep Trueta,HJT,65+,Home,2,7.51
2025-02-06,Hospital Vall d'Hebron,HVD,0-14,Dona,1,0.0
2025-02-06,Hospital Vall d'Hebron,HVD,0-14,Home,1,0.0
2025-02-06,Hospital Vall d'Hebron,HVD,15-44,Dona,1,0.0
2025-02-06,Hospital Vall d'Hebron,HVD,15-44,Home,5,0.0
2025-02-06,Hospital Vall d'Hebron,HVD,45-64,Dona,0,0.0
2025-02-06,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-06,Hospital Vall d'Hebron,HVD,65+,Dona,4,0.0
2025-02-06,Hospital Vall d'Hebron,HVD,65+,Home,1,0.0
2025-02-06,Hospital Clínic,HC,0-14,Dona,0,0.0
2025-02-06,Hospital Clínic,HC,0-14,Home,0,0.0
2025-02-06,Hospital Clínic,HC,15-44,Dona,4,0.0
2025-02-06,Hospital Clínic,HC,15-44,Home,1,0.0
2025-02-06,Hospital Clínic,HC,45-64,Dona,2,0.0
2025-02-06,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-06,Hospital Clínic,HC,65+,Dona,5,0.0
2025-02-06,Hospital Clínic,HC,65+,Home,4,0.0
2025-02-06,Hospital Sant Pau,HSP,0-14,Dona,0,0.01
2025-02-06,Hospital Sant Pau,HSP,0-14,Home,1,0.01
2025-02-06,Hospital Sant Pau,HSP,15-44,Dona,0,0.01
2025-02-06,Hospital Sant Pau,HSP,15-44,Home,0,0.01
2025-02-06,Hospital Sant Pau,HSP,45-64,Dona,0,0.01
2025-02-06,Hospital Sant Pau,HSP,45-64,Home,1,0.01
2025-02-06,Hospital Sant Pau,HSP,65+,Dona,3,0.01
2025-02-06,Hospital Sant Pau,HSP,65+,Home,5,0.01
2025-02-06,Hospital Bellvitge,HB,0-14,Dona,0,0.06
2025-02-06,Hospital Bellvitge,HB,0-14,Home,0,0.06
2025-02-06,Hospital Bellvitge,HB,15-44,Dona,1,0.06
2025-02-06,Hospital Bellvitge,HB,15-44,Home,1,0.06
2025-02-06,Hospital Bellvitge,HB,45-64,Dona,1,0.06
2025-02-06,Hospital Bellvitge,HB,45-64,Home,0,0.06
2025-02-06,Hospital Bellvitge,HB,65+,Dona,5,0.06
2025-02-06,Hospital Bellvitge,HB,65+,Home,4,0.06
2025-02-06,Hospital Can Ruti,HCR,0-14,Dona,0,0.4
2025-02-06,Hospital Can Ruti,HCR,0-14,Home,3,0.4
2025-02-06,Hospital Can Ruti,HCR,15-44,Dona,2,0.4
2025-02-06,Hospital Can Ruti,HCR,15-44,Home,3,0.4
2025-02-06,Hospital Can Ruti,HCR,45-64,Dona,1,0.4
2025-02-06,Hospital Can Ruti,HCR,45-64,Home,1,0.4
2025-02-06,Hospital Can Ruti,HCR,65+,Dona,5,0.4
2025-02-06,Hospital Can Ruti,HCR,65+,Home,4,0.4
2025-02-06,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,1.78
2025-02-06,Hospital Arnau de Vilanova,HAV,0-14,Home,0,1.78
2025-02-06,Hospital Arnau de Vilanova,HAV,15-44,Dona,0,1.78
2025-02-06,Hospital Arnau de Vilanova,HAV,15-44,Home,3,1.78
2025-02-06,Hospital Arnau de Vilanova,HAV,45-64,Dona,1,1.78
2025-02-06,Hospital Arnau de Vilanova,HAV,45-64,Home,3,1.78
2025-02-06,Hospital Arnau de Vilanova,HAV,65+,Dona,5,1.78
2025-02-06,Hospital Arnau de Vilanova,HAV,65+,Home,1,1.78
2025-02-06,Hospital Josep Trueta,HJT,0-14,Dona,2,5.56
2025-02-06,Hospital Josep Trueta,HJT,0-14,Home,1,5.56
2025-02-06,Hospital Josep Trueta,HJT,15-44,Dona,3,5.56
2025-02-06,Hospital Josep Trueta,HJT,15-44,Home,2,5.56
2025-02-06,Hospital Josep Trueta,HJT,45-64,Dona,1,5.56
2025-02-06,Hospital Josep Trueta,HJT,45-64,Home,3,5.56
2025-02-06,Hospital Josep Trueta,HJT,65+,Dona,4,5.56
2025-02-06,Hospital Josep Trueta,HJT,65+,Home,4,5.56
2025-02-07,Hospital Vall d'Hebron,HVD,0-14,Dona,1,0.0
2025-02-07,Hospital Vall d'Hebron,HVD,0-14,Home,1,0.0
2025-02-07,Hospital Vall d'Hebron,HVD,15-44,Dona,2,0.0
2025-02-07,Hospital Vall d'Hebron,HVD,15-44,Home,3,0.0
2025-02-07,Hospital Vall d'Hebron,HVD,45-64,Dona,3,0.0
2025-02-07,Hospital Vall d'Hebron,HVD,45-64,Home,3,0.0
2025-02-07,Hospital Vall d'Hebron,HVD,65+,Dona,2,0.0
2025-02-07,Hospital Vall d'Hebron,HVD,65+,Home,5,0.0
2025-02-07,Hospital Clínic,HC,0-14,Dona,1,0.0
2025-02-07,Hospital Clínic,HC,0-14,Home,2,0.0
2025-02-07,Hospital Clínic,HC,15-44,Dona,2,0.0
2025-02-07,Hospital Clínic,HC,15-44,Home,2,0.0
2025-02-07,Hospital Clínic,HC,45-64,Dona,4,0.0
2025-02-07,Hospital Clínic,HC,45-64,Home,2,0.0
2025-02-07,Hospital Clínic,HC,65+,Dona,2,0.0
2025-02-07,Hospital Clínic,HC,65+,Home,4,0.0
2025-02-07,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-07,Hospital Sant Pau,HSP,0-14,Home,2,0.0
2025-02-07,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-07,Hospital Sant Pau,HSP,15-44,Home,2,0.0
2025-02-07,Hospital Sant Pau,HSP,45-64,Dona,3,0.0
2025-02-07,Hospital Sant Pau,HSP,45-64,Home,1,0.0
2025-02-07,Hospital Sant Pau,HSP,65+,Dona,3,0.0
2025-02-07,Hospital Sant Pau,HSP,65+,Home,2,0.0
2025-02-07,Hospital Bellvitge,HB,0-14,Dona,1,0.03
2025-02-07,Hospital Bellvitge,HB,0-14,Home,3,0.03
2025-02-07,Hospital Bellvitge,HB,15-44,Dona,0,0.03
2025-02-07,Hospital Bellvitge,HB,15-44,Home,1,0.03
2025-02-07,Hospital Bellvitge,HB,45-64,Dona,0,0.03
2025-02-07,Hospital Bellvitge,HB,45-64,Home,0,0.03
2025-02-07,Hospital Bellvitge,HB,65+,Dona,1,0.03
2025-02-07,Hospital Bellvitge,HB,65+,Home,2,0.03
2025-02-07,Hospital Can Ruti,HCR,0-14,Dona,0,0.22
2025-02-07,Hospital Can Ruti,HCR,0-14,Home,1,0.22
2025-02-07,Hospital Can Ruti,HCR,15-44,Dona,3,0.22
2025-02-07,Hospital Can Ruti,HCR,15-44,Home,2,0.22
2025-02-07,Hospital Can Ruti,HCR,45-64,Dona,0,0.22
2025-02-07,Hospital Can Ruti,HCR,45-64,Home,0,0.22
2025-02-07,Hospital Can Ruti,HCR,65+,Dona,4,0.22
2025-02-07,Hospital Can Ruti,HCR,65+,Home,3,0.22
2025-02-07,Hospital Arnau de Vilanova,HAV,0-14,Dona,1,1.12
2025-02-07,Hospital Arnau de Vilanova,HAV,0-14,Home,1,1.12
2025-02-07,Hospital Arnau de Vilanova,HAV,15-44,Dona,2,1.12
2025-02-07,Hospital Arnau de Vilanova,HAV,15-44,Home,2,1.12
2025-02-07,Hospital Arnau de Vilanova,HAV,45-64,Dona,2,1.12
2025-02-07,Hospital Arnau de Vilanova,HAV,45-64,Home,1,1.12
2025-02-07,Hospital Arnau de Vilanova,HAV,65+,Dona,4,1.12
2025-02-07,Hospital Arnau de Vilanova,HAV,65+,Home,7,1.12
2025-02-07,Hospital Josep Trueta,HJT,0-14,Dona,4,3.96
2025-02-07,Hospital Josep Trueta,HJT,0-14,Home,1,3.96
2025-02-07,Hospital Josep Trueta,HJT,15-44,Dona,6,3.96
2025-02-07,Hospital Josep Trueta,HJT,15-44,Home,2,3.96
2025-02-07,Hospital Josep Trueta,HJT,45-64,Dona,2,3.96
2025-02-07,Hospital Josep Trueta,HJT,45-64,Home,4,3.96
2025-02-07,Hospital Josep Trueta,HJT,65+,Dona,6,3.96
2025-02-07,Hospital Josep Trueta,HJT,65+,Home,2,3.96
2025-02-08,Hospital Vall d'Hebron,HVD,0-14,Dona,2,0.0
2025-02-08,Hospital Vall d'Hebron,HVD,0-14,Home,0,0.0
2025-02-08,Hospital Vall d'Hebron,HVD,15-44,Dona,0,0.0
2025-02-08,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-08,Hospital Vall d'Hebron,HVD,45-64,Dona,1,0.0
2025-02-08,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-08,Hospital Vall d'Hebron,HVD,65+,Dona,2,0.0
2025-02-08,Hospital Vall d'Hebron,HVD,65+,Home,6,0.0
2025-02-08,Hospital Clínic,HC,0-14,Dona,1,0.0
2025-02-08,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-08,Hospital Clínic,HC,15-44,Dona,1,0.0
2025-02-08,Hospital Clínic,HC,15-44,Home,1,0.0
2025-02-08,Hospital Clínic,HC,45-64,Dona,5,0.0
2025-02-08,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-08,Hospital Clínic,HC,65+,Dona,2,0.0
2025-02-08,Hospital Clínic,HC,65+,Home,4,0.0
2025-02-08,Hospital Sant Pau,HSP,0-14,Dona,1,0.0
2025-02-08,Hospital Sant Pau,HSP,0-14,Home,1,0.0
2025-02-08,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-08,Hospital Sant Pau,HSP,15-44,Home,1,0.0
2025-02-08,Hospital Sant Pau,HSP,45-64,Dona,0,0.0
2025-02-08,Hospital Sant Pau,HSP,45-64,Home,2,0.0
2025-02-08,Hospital Sant Pau,HSP,65+,Dona,1,0.0
2025-02-08,Hospital Sant Pau,HSP,65+,Home,0,0.0
2025-02-08,Hospital Bellvitge,HB,0-14,Dona,0,0.01
2025-02-08,Hospital Bellvitge,HB,0-14,Home,0,0.01
2025-02-08,Hospital Bellvitge,HB,15-44,Dona,0,0.01
2025-02-08,Hospital Bellvitge,HB,15-44,Home,2,0.01
2025-02-08,Hospital Bellvitge,HB,45-64,Dona,1,0.01
2025-02-08,Hospital Bellvitge,HB,45-64,Home,2,0.01
2025-02-08,Hospital Bellvitge,HB,65+,Dona,1,0.01
2025-02-08,Hospital Bellvitge,HB,65+,Home,1,0.01
2025-02-08,Hospital Can Ruti,HCR,0-14,Dona,0,0.12
2025-02-08,Hospital Can Ruti,HCR,0-14,Home,1,0.12
2025-02-08,Hospital Can Ruti,HCR,15-44,Dona,1,0.12
2025-02-08,Hospital Can Ruti,HCR,15-44,Home,1,0.12
2025-02-08,Hospital Can Ruti,HCR,45-64,Dona,0,0.12
2025-02-08,Hospital Can Ruti,HCR,45-64,Home,3,0.12
2025-02-08,Hospital Can Ruti,HCR,65+,Dona,4,0.12
2025-02-08,Hospital Can Ruti,HCR,65+,Home,7,0.12
2025-02-08,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,0.68
2025-02-08,Hospital Arnau de Vilanova,HAV,0-14,Home,3,0.68
2025-02-08,Hospital Arnau de Vilanova,HAV,15-44,Dona,1,0.68
2025-02-08,Hospital Arnau de Vilanova,HAV,15-44,Home,3,0.68
2025-02-08,Hospital Arnau de Vilanova,HAV,45-64,Dona,3,0.68
2025-02-08,Hospital Arnau de Vilanova,HAV,45-64,Home,2,0.68
2025-02-08,Hospital Arnau de Vilanova,HAV,65+,Dona,2,0.68
2025-02-08,Hospital Arnau de Vilanova,HAV,65+,Home,2,0.68
2025-02-08,Hospital Josep Trueta,HJT,0-14,Dona,2,2.71
2025-02-08,Hospital Josep Trueta,HJT,0-14,Home,1,2.71
2025-02-08,Hospital Josep Trueta,HJT,15-44,Dona,4,2.71
2025-02-08,Hospital Josep Trueta,HJT,15-44,Home,6,2.71
2025-02-08,Hospital Josep Trueta,HJT,45-64,Dona,4,2.71
2025-02-08,Hospital Josep Trueta,HJT,45-64,Home,1,2.71
2025-02-08,Hospital Josep Trueta,HJT,65+,Dona,3,2.71
2025-02-08,Hospital Josep Trueta,HJT,65+,Home,4,2.71
2025-02-09,Hospital Vall d'Hebron,HVD,0-14,Dona,2,0.0
2025-02-09,Hospital Vall d'Hebron,HVD,0-14,Home,0,0.0
2025-02-09,Hospital Vall d'Hebron,HVD,15-44,Dona,1,0.0
2025-02-09,Hospital Vall d'Hebron,HVD,15-44,Home,3,0.0
2025-02-09,Hospital Vall d'Hebron,HVD,45-64,Dona,0,0.0
2025-02-09,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-09,Hospital Vall d'Hebron,HVD,65+,Dona,1,0.0
2025-02-09,Hospital Vall d'Hebron,HVD,65+,Home,3,0.0
2025-02-09,Hospital Clínic,HC,0-14,Dona,1,0.0
2025-02-09,Hospital Clínic,HC,0-14,Home,2,0.0
2025-02-09,Hospital Clínic,HC,15-44,Dona,0,0.0
2025-02-09,Hospital Clínic,HC,15-44,Home,2,0.0
2025-02-09,Hospital Clínic,HC,45-64,Dona,2,0.0
2025-02-09,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-09,Hospital Clínic,HC,65+,Dona,6,0.0
2025-02-09,Hospital Clínic,HC,65+,Home,4,0.0
2025-02-09,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-09,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-09,Hospital Sant Pau,HSP,15-44,Dona,2,0.0
2025-02-09,Hospital Sant Pau,HSP,15-44,Home,0,0.0
2025-02-09,Hospital Sant Pau,HSP,45-64,Dona,2,0.0
2025-02-09,Hospital Sant Pau,HSP,45-64,Home,1,0.0
2025-02-09,Hospital Sant Pau,HSP,65+,Dona,1,0.0
2025-02-09,Hospital Sant Pau,HSP,65+,Home,1,0.0
2025-02-09,Hospital Bellvitge,HB,0-14,Dona,2,0.01
2025-02-09,Hospital Bellvitge,HB,0-14,Home,1,0.01
2025-02-09,Hospital Bellvitge,HB,15-44,Dona,0,0.01
2025-02-09,Hospital Bellvitge,HB,15-44,Home,0,0.01
2025-02-09,Hospital Bellvitge,HB,45-64,Dona,2,0.01
2025-02-09,Hospital Bellvitge,HB,45-64,Home,1,0.01
2025-02-09,Hospital Bellvitge,HB,65+,Dona,0,0.01
2025-02-09,Hospital Bellvitge,HB,65+,Home,1,0.01
2025-02-09,Hospital Can Ruti,HCR,0-14,Dona,2,0.06
2025-02-09,Hospital Can Ruti,HCR,0-14,Home,0,0.06
2025-02-09,Hospital Can Ruti,HCR,15-44,Dona,0,0.06
2025-02-09,Hospital Can Ruti,HCR,15-44,Home,0,0.06
2025-02-09,Hospital Can Ruti,HCR,45-64,Dona,2,0.06
2025-02-09,Hospital Can Ruti,HCR,45-64,Home,3,0.06
2025-02-09,Hospital Can Ruti,HCR,65+,Dona,4,0.06
2025-02-09,Hospital Can Ruti,HCR,65+,Home,2,0.06
2025-02-09,Hospital Arnau de Vilanova,HAV,0-14,Dona,1,0.4
2025-02-09,Hospital Arnau de Vilanova,HAV,0-14,Home,0,0.4
2025-02-09,Hospital Arnau de Vilanova,HAV,15-44,Dona,1,0.4
2025-02-09,Hospital Arnau de Vilanova,HAV,15-44,Home,4,0.4
2025-02-09,Hospital Arnau de Vilanova,HAV,45-64,Dona,0,0.4
2025-02-09,Hospital Arnau de Vilanova,HAV,45-64,Home,0,0.4
2025-02-09,Hospital Arnau de Vilanova,HAV,65+,Dona,0,0.4
2025-02-09,Hospital Arnau de Vilanova,HAV,65+,Home,2,0.4
2025-02-09,Hospital Josep Trueta,HJT,0-14,Dona,0,1.78
2025-02-09,Hospital Josep Trueta,HJT,0-14,Home,0,1.78
2025-02-09,Hospital Josep Trueta,HJT,15-44,Dona,1,1.78
2025-02-09,Hospital Josep Trueta,HJT,15-44,Home,4,1.78
2025-02-09,Hospital Josep Trueta,HJT,45-64,Dona,2,1.78
2025-02-09,Hospital Josep Trueta,HJT,45-64,Home,3,1.78
2025-02-09,Hospital Josep Trueta,HJT,65+,Dona,1,1.78
2025-02-09,Hospital Josep Trueta,HJT,65+,Home,2,1.78
2025-02-10,Hospital Vall d'Hebron,HVD,0-14,Dona,2,0.0
2025-02-10,Hospital Vall d'Hebron,HVD,0-14,Home,0,0.0
2025-02-10,Hospital Vall d'Hebron,HVD,15-44,Dona,4,0.0
2025-02-10,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-10,Hospital Vall d'Hebron,HVD,45-64,Dona,3,0.0
2025-02-10,Hospital Vall d'Hebron,HVD,45-64,Home,3,0.0
2025-02-10,Hospital Vall d'Hebron,HVD,65+,Dona,4,0.0
2025-02-10,Hospital Vall d'Hebron,HVD,65+,Home,1,0.0
2025-02-10,Hospital Clínic,HC,0-14,Dona,0,0.0
2025-02-10,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-10,Hospital Clínic,HC,15-44,Dona,3,0.0
2025-02-10,Hospital Clínic,HC,15-44,Home,2,0.0
2025-02-10,Hospital Clínic,HC,45-64,Dona,0,0.0
2025-02-10,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-10,Hospital Clínic,HC,65+,Dona,0,0.0
2025-02-10,Hospital Clínic,HC,65+,Home,2,0.0
2025-02-10,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-10,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-10,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-10,Hospital Sant Pau,HSP,15-44,Home,0,0.0
2025-02-10,Hospital Sant Pau,HSP,45-64,Dona,1,0.0
2025-02-10,Hospital Sant Pau,HSP,45-64,Home,0,0.0
2025-02-10,Hospital Sant Pau,HSP,65+,Dona,1,0.0
2025-02-10,Hospital Sant Pau,HSP,65+,Home,1,0.0
2025-02-10,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-10,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-10,Hospital Bellvitge,HB,15-44,Dona,2,0.0
2025-02-10,Hospital Bellvitge,HB,15-44,Home,0,0.0
2025-02-10,Hospital Bellvitge,HB,45-64,Dona,1,0.0
2025-02-10,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-10,Hospital Bellvitge,HB,65+,Dona,1,0.0
2025-02-10,Hospital Bellvitge,HB,65+,Home,0,0.0
2025-02-10,Hospital Can Ruti,HCR,0-14,Dona,2,0.03
2025-02-10,Hospital Can Ruti,HCR,0-14,Home,0,0.03
2025-02-10,Hospital Can Ruti,HCR,15-44,Dona,2,0.03
2025-02-10,Hospital Can Ruti,HCR,15-44,Home,3,0.03
2025-02-10,Hospital Can Ruti,HCR,45-64,Dona,1,0.03
2025-02-10,Hospital Can Ruti,HCR,45-64,Home,0,0.03
2025-02-10,Hospital Can Ruti,HCR,65+,Dona,1,0.03
2025-02-10,Hospital Can Ruti,HCR,65+,Home,2,0.03
2025-02-10,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,0.22
2025-02-10,Hospital Arnau de Vilanova,HAV,0-14,Home,0,0.22
2025-02-10,Hospital Arnau de Vilanova,HAV,15-44,Dona,1,0.22
2025-02-10,Hospital Arnau de Vilanova,HAV,15-44,Home,1,0.22
2025-02-10,Hospital Arnau de Vilanova,HAV,45-64,Dona,1,0.22
2025-02-10,Hospital Arnau de Vilanova,HAV,45-64,Home,3,0.22
2025-02-10,Hospital Arnau de Vilanova,HAV,65+,Dona,1,0.22
2025-02-10,Hospital Arnau de Vilanova,HAV,65+,Home,3,0.22
2025-02-10,Hospital Josep Trueta,HJT,0-14,Dona,0,1.12
2025-02-10,Hospital Josep Trueta,HJT,0-14,Home,1,1.12
2025-02-10,Hospital Josep Trueta,HJT,15-44,Dona,0,1.12
2025-02-10,Hospital Josep Trueta,HJT,15-44,Home,1,1.12
2025-02-10,Hospital Josep Trueta,HJT,45-64,Dona,0,1.12
2025-02-10,Hospital Josep Trueta,HJT,45-64,Home,1,1.12
2025-02-10,Hospital Josep Trueta,HJT,65+,Dona,3,1.12
2025-02-10,Hospital Josep Trueta,HJT,65+,Home,4,1.12
2025-02-11,Hospital Vall d'Hebron,HVD,0-14,Dona,1,0.0
2025-02-11,Hospital Vall d'Hebron,HVD,0-14,Home,1,0.0
2025-02-11,Hospital Vall d'Hebron,HVD,15-44,Dona,2,0.0
2025-02-11,Hospital Vall d'Hebron,HVD,15-44,Home,2,0.0
2025-02-11,Hospital Vall d'Hebron,HVD,45-64,Dona,2,0.0
2025-02-11,Hospital Vall d'Hebron,HVD,45-64,Home,0,0.0
2025-02-11,Hospital Vall d'Hebron,HVD,65+,Dona,0,0.0
2025-02-11,Hospital Vall d'Hebron,HVD,65+,Home,4,0.0
2025-02-11,Hospital Clínic,HC,0-14,Dona,0,0.0
2025-02-11,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-11,Hospital Clínic,HC,15-44,Dona,1,0.0
2025-02-11,Hospital Clínic,HC,15-44,Home,1,0.0
2025-02-11,Hospital Clínic,HC,45-64,Dona,2,0.0
2025-02-11,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-11,Hospital Clínic,HC,65+,Dona,1,0.0
2025-02-11,Hospital Clínic,HC,65+,Home,2,0.0
2025-02-11,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-11,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-11,Hospital Sant Pau,HSP,15-44,Dona,1,0.0
2025-02-11,Hospital Sant Pau,HSP,15-44,Home,0,0.0
2025-02-11,Hospital Sant Pau,HSP,45-64,Dona,1,0.0
2025-02-11,Hospital Sant Pau,HSP,45-64,Home,0,0.0
2025-02-11,Hospital Sant Pau,HSP,65+,Dona,3,0.0
2025-02-11,Hospital Sant Pau,HSP,65+,Home,2,0.0
2025-02-11,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-11,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-11,Hospital Bellvitge,HB,15-44,Dona,3,0.0
2025-02-11,Hospital Bellvitge,HB,15-44,Home,0,0.0
2025-02-11,Hospital Bellvitge,HB,45-64,Dona,1,0.0
2025-02-11,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-11,Hospital Bellvitge,HB,65+,Dona,2,0.0
2025-02-11,Hospital Bellvitge,HB,65+,Home,1,0.0
2025-02-11,Hospital Can Ruti,HCR,0-14,Dona,1,0.01
2025-02-11,Hospital Can Ruti,HCR,0-14,Home,1,0.01
2025-02-11,Hospital Can Ruti,HCR,15-44,Dona,1,0.01
2025-02-11,Hospital Can Ruti,HCR,15-44,Home,0,0.01
2025-02-11,Hospital Can Ruti,HCR,45-64,Dona,1,0.01
